experiment,collection_window,metric,scope,sample_index,value,unit
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,42,2009.32,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,43,2010.92,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,44,2009.34,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,45,2010.73,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,46,2009.41,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,47,2017.37,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,48,2009.89,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,49,2012.52,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,50,2010.04,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,51,2011.76,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,52,2016.02,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,53,2012.82,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,54,2014.26,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,55,2018.01,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,56,2013.96,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,57,2009.42,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,58,2011.33,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN2,59,2009.19,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,0,2012.66,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,1,2012.2,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,2,2010.24,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,3,2012.33,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,4,2010.09,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,5,2012.22,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN3,6,2012.6,MB/s
