experiment,collection_window,metric,scope,sample_index,value,unit
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C11,0,1771560.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C11,1,2530270.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C11,2,1760551.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C11,3,1535381.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C12,0,1614284.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C12,1,2321782.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C12,2,1587830.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C12,3,1348440.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C13,0,1637171.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C13,1,2307582.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C13,2,1608782.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C13,3,1389077.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C14,0,1663558.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C14,1,2376198.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C14,2,1634132.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C14,3,1379038.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C15,0,1729697.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C15,1,2472428.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C15,2,1707485.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_occ_agg,SKT0C15,3,1479933.0,occupancy_cycles
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C0,0,24409.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C0,1,34876.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C0,2,23965.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C0,3,20654.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C1,0,24221.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C1,1,34700.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C1,2,23453.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C1,3,20498.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C2,0,24320.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C2,1,34561.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C2,2,23312.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C2,3,20046.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C3,0,23473.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C3,1,33644.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C3,2,23354.0,transactions
correlation-fio-randread-cores1,pcm_cha,drd_inserts,SKT0C3,3,19689.0,transactions
