Linux 5.15.0-187-generic (node0.katieyan-315918.ldos-ut-pg0.wisc.cloudlab.us) 	09/14/26 	_x86_64_	(32 CPU)

05:13:58        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:29         25      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         26      1.00      0.00      0.00      0.00      0.00     99.00
05:14:29         27      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         28      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         29      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         30      0.00      0.00      0.00      0.00      0.00    100.00
05:14:29         31      0.00      0.00      0.00      0.00      0.00    100.00

05:14:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:30        all      0.09      0.00      0.50      0.00      0.00     99.41
05:14:30          0      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30          1      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30          2      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30          3      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30          4      0.00      0.00     16.67      0.00      0.00     83.33
05:14:30          5      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30          6      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30          7      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30          8      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30          9      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         10      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         11      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         12      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         13      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         14      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         15      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         16      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         17      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         18      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         19      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         20      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         21      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         22      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         23      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         24      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         25      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         26      1.98      0.00      0.00      0.00      0.00     98.02
05:14:30         27      0.99      0.00      0.00      0.00      0.00     99.01
05:14:30         28      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         29      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         30      0.00      0.00      0.00      0.00      0.00    100.00
05:14:30         31      0.00      0.00      0.00      0.00      0.00    100.00

05:14:30        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:31        all      0.31      0.00      0.53      0.00      0.00     99.16
05:14:31          0      0.00      0.00      0.00      0.00      0.00    100.00
05:14:31          1      0.00      0.00      0.00      0.00      0.00    100.00
